Category	ID	Name	Source	p-value	q-value Bonferroni	q-value FDR B&H	q-value FDR B&Y	Hit Count in Query List	Hit Count in Genome	Hit in Query List
GO: Biological Process	GO:0140053	mitochondrial gene expression	 	5.693E-6	1.583E-2	2.198E-4	1.870E-3	9	164	MRPL20,MRPL47,MRPL42,MRPL27,MRPS18C,LRPPRC,MTERF2,MRPS33,CHCHD1
GO: Biological Process	GO:0072594	establishment of protein localization to organelle	 	6.065E-6	1.686E-2	2.281E-4	1.941E-3	17	612	ATP5IF1,RPL39,RPL36A,RPS7,RPS17,LAMP5,RPS24,RPS25,RPS27,RPS27A,POLA2,TOMM5,TIMM8B,SEC61G,RPL7,RPL17,RPL18A
GO: Biological Process	GO:0070126	mitochondrial translational termination	 	6.155E-6	1.711E-2	2.281E-4	1.941E-3	7	89	MRPL20,MRPL47,MRPL42,MRPL27,MRPS18C,MRPS33,CHCHD1
GO: Biological Process	GO:0070125	mitochondrial translational elongation	 	6.155E-6	1.711E-2	2.281E-4	1.941E-3	7	89	MRPL20,MRPL47,MRPL42,MRPL27,MRPS18C,MRPS33,CHCHD1
GO: Biological Process	GO:0019637	organophosphate metabolic process	 	6.619E-6	1.840E-2	2.421E-4	2.060E-3	25	1203	RNASEH2B,ACOT13,ENPP2,COX6C,COX7B,COX7C,ATP5MF,NDUFA1,NDUFA2,NDUFA5,NDUFA6,NDUFB3,NDUFB4,NDUFS4,NDUFV2,CKMT1B,ATP5MG,MTMR4,P2RY1,GUK1,PDP1,CYCS,UQCRB,ATP5PD,COQ7
GO: Biological Process	GO:1901137	carbohydrate derivative biosynthetic process	 	7.256E-6	2.017E-2	2.620E-4	2.229E-3	20	829	COX6C,COX7B,COX7C,ATP5MF,NDUFA1,NDUFA2,NDUFA5,NDUFA6,NDUFB3,NDUFB4,NDUFS4,NDUFV2,ATP5MG,OSTC,GUK1,PDP1,CYCS,UQCRB,ATP5PD,COQ7
GO: Biological Process	GO:0034655	nucleobase-containing compound catabolic process	 	8.521E-6	2.369E-2	3.037E-4	2.584E-3	16	562	RNASEH2B,RPL39,RPL36A,RPS7,EIF3E,PSMB7,RPS17,RPS24,RPS25,RPS27,RPS27A,LSM3,LRPPRC,RPL7,RPL17,RPL18A
GO: Biological Process	GO:0032543	mitochondrial translation	 	1.151E-5	3.200E-2	4.051E-4	3.446E-3	8	136	MRPL20,MRPL47,MRPL42,MRPL27,MRPS18C,LRPPRC,MRPS33,CHCHD1
GO: Biological Process	GO:0022613	ribonucleoprotein complex biogenesis	 	1.181E-5	3.283E-2	4.103E-4	3.491E-3	15	512	MRPL20,MCTS1,RPS7,EIF3E,RPS17,RPS24,RPS25,RPS27,LSM3,FCF1,PIN4,C1D,MPHOSPH6,EIF3M,RPL7
GO: Biological Process	GO:0002181	cytoplasmic translation	 	1.516E-5	4.214E-2	5.203E-4	4.426E-3	7	102	RPL39,RPL36A,MCTS1,EIF3E,EIF3M,RPL17,RPL18A
GO: Biological Process	GO:0042274	ribosomal small subunit biogenesis	 	1.626E-5	4.521E-2	5.514E-4	4.691E-3	6	69	RPS7,RPS17,RPS24,RPS25,RPS27,FCF1
GO: Biological Process	GO:0006415	translational termination	 	1.721E-5	4.785E-2	5.766E-4	4.905E-3	7	104	MRPL20,MRPL47,MRPL42,MRPL27,MRPS18C,MRPS33,CHCHD1
GO: Biological Process	GO:0019646	aerobic electron transport chain	 	1.915E-5	5.324E-2	6.264E-4	5.329E-3	4	21	COX6C,COX7B,COX7C,CYCS
GO: Biological Process	GO:0006123	mitochondrial electron transport, cytochrome c to oxygen	 	1.915E-5	5.324E-2	6.264E-4	5.329E-3	4	21	COX6C,COX7B,COX7C,CYCS
GO: Biological Process	GO:0034220	ion transmembrane transport	 	2.493E-5	6.930E-2	8.059E-4	6.856E-3	27	1469	STX8,RELN,COX6C,COX7B,COX7C,ATP5MF,NDUFA1,NDUFA2,NDUFA5,NDUFA6,NDUFB3,SHROOM2,NDUFB4,RGS2,RGS4,NDUFS4,NDUFV2,S100A1,ATP5MG,THY1,CYCS,UQCRB,FXYD2,ATP5PD,ANO3,SLC9A6,COQ7
GO: Biological Process	GO:0046700	heterocycle catabolic process	 	2.628E-5	7.305E-2	8.371E-4	7.122E-3	16	616	RNASEH2B,RPL39,RPL36A,RPS7,EIF3E,PSMB7,RPS17,RPS24,RPS25,RPS27,RPS27A,LSM3,LRPPRC,RPL7,RPL17,RPL18A
GO: Biological Process	GO:0042254	ribosome biogenesis	 	2.654E-5	7.379E-2	8.371E-4	7.122E-3	11	303	MRPL20,RPS7,RPS17,RPS24,RPS25,RPS27,FCF1,PIN4,C1D,MPHOSPH6,RPL7
GO: Biological Process	GO:0044270	cellular nitrogen compound catabolic process	 	2.680E-5	7.450E-2	8.371E-4	7.122E-3	16	617	RNASEH2B,RPL39,RPL36A,RPS7,EIF3E,PSMB7,RPS17,RPS24,RPS25,RPS27,RPS27A,LSM3,LRPPRC,RPL7,RPL17,RPL18A
GO: Biological Process	GO:0019439	aromatic compound catabolic process	 	3.315E-5	9.216E-2	1.024E-3	8.711E-3	16	628	RNASEH2B,RPL39,RPL36A,RPS7,EIF3E,PSMB7,RPS17,RPS24,RPS25,RPS27,RPS27A,LSM3,LRPPRC,RPL7,RPL17,RPL18A
GO: Biological Process	GO:0016032	viral process	 	3.750E-5	1.042E-1	1.145E-3	9.745E-3	19	853	RPL39,RPL36A,CHMP5,B2M,MCTS1,RPS7,PSMB7,POLR2K,RPS17,RPS24,RPS25,RPS27,RPS27A,SUPT4H1,RRAGA,ALYREF,RPL7,RPL17,RPL18A
GO: Biological Process	GO:0006364	rRNA processing	 	5.272E-5	1.466E-1	1.593E-3	1.355E-2	9	217	RPS7,RPS17,RPS24,RPS27,FCF1,PIN4,C1D,MPHOSPH6,RPL7
GO: Biological Process	GO:1900924	negative regulation of glycine import across plasma membrane	 	6.081E-5	1.690E-1	1.818E-3	1.546E-2	2	2	RGS2,RGS4
GO: Biological Process	GO:1901361	organic cyclic compound catabolic process	 	6.894E-5	1.917E-1	2.039E-3	1.735E-2	16	668	RNASEH2B,RPL39,RPL36A,RPS7,EIF3E,PSMB7,RPS17,RPS24,RPS25,RPS27,RPS27A,LSM3,LRPPRC,RPL7,RPL17,RPL18A
GO: Biological Process	GO:0016072	rRNA metabolic process	 	7.978E-5	2.218E-1	2.335E-3	1.986E-2	9	229	RPS7,RPS17,RPS24,RPS27,FCF1,PIN4,C1D,MPHOSPH6,RPL7
GO: Biological Process	GO:0044403	symbiotic process	 	9.001E-5	2.502E-1	2.607E-3	2.218E-2	19	911	RPL39,RPL36A,CHMP5,B2M,MCTS1,RPS7,PSMB7,POLR2K,RPS17,RPS24,RPS25,RPS27,RPS27A,SUPT4H1,RRAGA,ALYREF,RPL7,RPL17,RPL18A
GO: Biological Process	GO:0006811	ion transport	 	9.840E-5	2.736E-1	2.820E-3	2.399E-2	31	1956	PCP4,STX8,RELN,B2M,COX6C,COX7B,COX7C,NDFIP2,ATP5MF,NDUFA1,NDUFA2,NDUFA5,NDUFA6,NDUFB3,SHROOM2,NDUFB4,RGS2,RGS4,NDUFS4,NDUFV2,S100A1,ATP5MG,THY1,P2RY1,CYCS,UQCRB,FXYD2,ATP5PD,ANO3,SLC9A6,COQ7
GO: Biological Process	GO:0090150	establishment of protein localization to membrane	 	1.102E-4	3.064E-1	3.127E-3	2.660E-2	11	355	RPL39,RPL36A,RPS7,RPS17,RPS24,RPS25,RPS27,RPS27A,RPL7,RPL17,RPL18A
GO: Biological Process	GO:0042407	cristae formation	 	1.218E-4	3.385E-1	3.419E-3	2.909E-2	4	33	APOOL,ATP5MF,ATP5MG,ATP5PD
GO: Biological Process	GO:0044265	cellular macromolecule catabolic process	 	1.613E-4	4.485E-1	4.485E-3	3.816E-2	22	1201	RNASEH2B,ATP5IF1,RPL39,RPL36A,RPS7,EIF3E,PSMB7,JKAMP,NDFIP2,RPS17,PPP1R11,RPS24,RPS25,RPS27,RPS27A,LSM3,LRPPRC,UBE2V2,FBXO33,RPL7,RPL17,RPL18A
GO: Biological Process	GO:0044419	interspecies interaction between organisms	 	1.773E-4	4.928E-1	4.879E-3	4.151E-2	19	960	RPL39,RPL36A,CHMP5,B2M,MCTS1,RPS7,PSMB7,POLR2K,RPS17,RPS24,RPS25,RPS27,RPS27A,SUPT4H1,RRAGA,ALYREF,RPL7,RPL17,RPL18A
GO: Biological Process	GO:1900923	regulation of glycine import across plasma membrane	 	1.801E-4	5.006E-1	4.908E-3	4.176E-2	2	3	RGS2,RGS4
GO: Biological Process	GO:1901135	carbohydrate derivative metabolic process	 	1.860E-4	5.170E-1	5.019E-3	4.270E-2	23	1299	RNASEH2B,ACOT13,COX6C,COX7B,COX7C,ATP5MF,NDUFA1,NDUFA2,NDUFA5,NDUFA6,NDUFB3,NDUFB4,NDUFS4,NDUFV2,ATP5MG,OSTC,GUK1,SPOCK3,PDP1,CYCS,UQCRB,ATP5PD,COQ7
GO: Biological Process	GO:0072657	protein localization to membrane	 	3.133E-4	8.709E-1	8.374E-3	7.124E-2	15	686	STX8,RELN,RPL39,RPL36A,RPS7,RPS17,RPS24,RPS25,RPS27,RPS27A,THY1,P2RY1,RPL7,RPL17,RPL18A
GO: Biological Process	GO:1903804	glycine import across plasma membrane	 	3.583E-4	9.961E-1	9.487E-3	8.071E-2	2	4	RGS2,RGS4
GO: Biological Process	GO:0007007	inner mitochondrial membrane organization	 	5.288E-4	1.000E0	1.387E-2	1.180E-1	4	48	APOOL,ATP5MF,ATP5MG,ATP5PD
GO: Biological Process	GO:0043624	cellular protein complex disassembly	 	5.691E-4	1.000E0	1.479E-2	1.258E-1	8	238	MRPL20,MRPL47,MRPL42,MRPL27,MRPS18C,SHROOM2,MRPS33,CHCHD1
GO: Biological Process	GO:0042776	mitochondrial ATP synthesis coupled proton transport	 	7.331E-4	1.000E0	1.887E-2	1.605E-1	3	23	ATP5MF,ATP5MG,ATP5PD
GO: Biological Process	GO:0009057	macromolecule catabolic process	 	8.943E-4	1.000E0	2.281E-2	1.940E-1	23	1453	RNASEH2B,ATP5IF1,RPL39,RPL36A,RPS7,EIF3E,PSMB7,JKAMP,NDFIP2,RPS17,PPP1R11,RPS24,RPS25,RPS27,RPS27A,LSM3,LRPPRC,UBE2V2,SERPINB1,FBXO33,RPL7,RPL17,RPL18A
GO: Biological Process	GO:0034622	cellular protein-containing complex assembly	 	9.445E-4	1.000E0	2.387E-2	2.031E-1	21	1277	MKKS,COX20,MRPL20,MCTS1,EIF3E,NDUFA1,RPS25,NDUFA2,RPS27,RPS27A,NDUFA5,NDUFA6,NDUFB3,NDUFB4,NDUFS4,NDUFV2,LSM3,POMP,AIF1,UQCRB,EIF3M
GO: Biological Process	GO:0034470	ncRNA processing	 	9.721E-4	1.000E0	2.435E-2	2.071E-1	10	389	ZBTB8OS,RPS7,RPS17,RPS24,RPS27,FCF1,PIN4,C1D,MPHOSPH6,RPL7
GO: Biological Process	GO:0000460	maturation of 5.8S rRNA	 	1.318E-3	1.000E0	3.271E-2	2.783E-1	3	28	FCF1,C1D,MPHOSPH6
GO: Biological Process	GO:0051581	negative regulation of neurotransmitter uptake	 	1.638E-3	1.000E0	4.030E-2	3.429E-1	2	8	RGS2,RGS4
GO: Cellular Component	GO:0044391	ribosomal subunit	 	5.539E-20	2.459E-17	2.459E-17	1.641E-16	23	215	MRPL20,RPL36AL,RPL39,RPL36A,MRPL47,RBM3,MRPL42,MCTS1,RPS7,EIF3E,MRPL27,RPS17,MRPS18C,RPS24,RPS25,RPS27,RPS27A,MRPS33,RPL22L1,EIF3M,RPL7,RPL17,RPL18A
GO: Cellular Component	GO:0005840	ribosome	 	6.431E-18	2.855E-15	1.428E-15	9.528E-15	24	298	MRPL20,RPL36AL,RPL39,RPL36A,MRPL47,RBM3,MRPL42,MCTS1,RPS7,EIF3E,MRPL27,RPS17,MRPS18C,RPS24,RPS25,RPS27,RPS27A,MRPS33,CHCHD1,RPL22L1,EIF3M,RPL7,RPL17,RPL18A
GO: Cellular Component	GO:0098798	mitochondrial protein complex	 	1.434E-16	6.369E-14	2.123E-14	1.417E-13	22	271	MRPL20,MRPL47,MRPL42,APOOL,MRPL27,ATP5MF,MRPS18C,NDUFA1,NDUFA2,NDUFA5,NDUFA6,NDUFB3,NDUFB4,TOMM5,NDUFS4,NDUFV2,ATP5MG,TIMM8B,MRPS33,UQCRB,CHCHD1,ATP5PD
GO: Cellular Component	GO:0005743	mitochondrial inner membrane	 	7.039E-16	3.125E-13	7.814E-14	5.215E-13	28	535	COX20,MRPL20,MRPL47,MRPL42,APOOL,MRPL27,COX6C,COX7B,COX7C,ATP5MF,MRPS18C,NDUFA1,NDUFA2,NDUFA5,NDUFA6,NDUFB3,NDUFB4,NDUFS4,NDUFV2,CKMT1B,ATP5MG,TIMM8B,CYCS,MRPS33,UQCRB,CHCHD1,ATP5PD,COQ7
GO: Cellular Component	GO:0019866	organelle inner membrane	 	1.350E-15	5.996E-13	1.199E-13	8.004E-13	29	596	COX20,MRPL20,MRPL47,MRPL42,APOOL,MRPL27,COX6C,COX7B,COX7C,ATP5MF,MRPS18C,NDUFA1,NDUFA2,NDUFA5,NDUFA6,NDUFB3,NDUFB4,NDUFS4,NDUFV2,CKMT1B,ATP5MG,LRPPRC,TIMM8B,CYCS,MRPS33,UQCRB,CHCHD1,ATP5PD,COQ7
GO: Cellular Component	GO:0022626	cytosolic ribosome	 	5.663E-15	2.514E-12	4.191E-13	2.797E-12	16	134	RPL36AL,RPL39,RPL36A,MCTS1,RPS7,EIF3E,RPS17,RPS24,RPS25,RPS27,RPS27A,RPL22L1,EIF3M,RPL7,RPL17,RPL18A
GO: Cellular Component	GO:0005740	mitochondrial envelope	 	6.145E-14	2.728E-11	3.897E-12	2.601E-11	31	800	COX20,MRPL20,MRPL47,MRPL42,APOOL,MRPL27,COX6C,COX7B,COX7C,ATP5MF,MRPS18C,NDUFA1,BLOC1S1,NDUFA2,RPS27A,NDUFA5,NDUFA6,NDUFB3,NDUFB4,TOMM5,NDUFS4,NDUFV2,CKMT1B,ATP5MG,TIMM8B,CYCS,MRPS33,UQCRB,CHCHD1,ATP5PD,COQ7
GO: Cellular Component	GO:0031966	mitochondrial membrane	 	8.981E-14	3.987E-11	4.984E-12	3.327E-11	30	756	COX20,MRPL20,MRPL47,MRPL42,APOOL,MRPL27,COX6C,COX7B,COX7C,ATP5MF,MRPS18C,NDUFA1,NDUFA2,RPS27A,NDUFA5,NDUFA6,NDUFB3,NDUFB4,TOMM5,NDUFS4,NDUFV2,CKMT1B,ATP5MG,TIMM8B,CYCS,MRPS33,UQCRB,CHCHD1,ATP5PD,COQ7
GO: Cellular Component	GO:0005739	mitochondrion	 	1.429E-12	6.346E-10	7.051E-11	4.706E-10	45	1866	COX20,GAD1,MRPL20,ATP5IF1,LYRM4,MRPL47,ACOT13,MRPL42,APOOL,MRPL27,COX6C,COX7B,COX7C,NDFIP2,ATP5MF,MRPS18C,NDUFA1,BLOC1S1,NDUFA2,RPS27A,NDUFA5,NDUFA6,MDH1,NDUFB3,NDUFB4,BOLA3,TOMM5,RGS2,NDUFS4,NDUFV2,CKMT1B,ATP5MG,LRPPRC,TIMM8B,P2RY1,MTERF2,PDP1,PIN4,CYCS,MRPS33,UQCRB,CHCHD1,ATP5PD,SLC9A6,COQ7
GO: Cellular Component	GO:0015935	small ribosomal subunit	 	8.034E-12	3.567E-9	3.567E-10	2.381E-9	12	95	MRPL42,MCTS1,RPS7,EIF3E,RPS17,MRPS18C,RPS24,RPS25,RPS27,RPS27A,MRPS33,EIF3M
GO: Cellular Component	GO:0098800	inner mitochondrial membrane protein complex	 	3.515E-11	1.561E-8	1.419E-9	9.471E-9	13	135	APOOL,ATP5MF,NDUFA1,NDUFA2,NDUFA5,NDUFA6,NDUFB3,NDUFB4,NDUFS4,NDUFV2,ATP5MG,UQCRB,ATP5PD
GO: Cellular Component	GO:0031967	organelle envelope	 	1.176E-10	5.220E-8	4.100E-9	2.736E-8	34	1279	COX20,MRPL20,MRPL47,MRPL42,APOOL,MRPL27,COX6C,COX7B,COX7C,SCRN1,ATP5MF,MRPS18C,NDUFA1,BLOC1S1,NDUFA2,RPS27A,NDUFA5,NDUFA6,NDUFB3,NDUFB4,TOMM5,NDUFS4,NDUFV2,CKMT1B,ATP5MG,LRPPRC,TIMM8B,CYCS,MRPS33,UQCRB,CHCHD1,ATP5PD,PLRG1,COQ7
GO: Cellular Component	GO:0031975	envelope	 	1.200E-10	5.330E-8	4.100E-9	2.736E-8	34	1280	COX20,MRPL20,MRPL47,MRPL42,APOOL,MRPL27,COX6C,COX7B,COX7C,SCRN1,ATP5MF,MRPS18C,NDUFA1,BLOC1S1,NDUFA2,RPS27A,NDUFA5,NDUFA6,NDUFB3,NDUFB4,TOMM5,NDUFS4,NDUFV2,CKMT1B,ATP5MG,LRPPRC,TIMM8B,CYCS,MRPS33,UQCRB,CHCHD1,ATP5PD,PLRG1,COQ7
GO: Cellular Component	GO:0015934	large ribosomal subunit	 	2.129E-10	9.451E-8	6.751E-9	4.506E-8	12	125	MRPL20,RPL36AL,RPL39,RPL36A,MRPL47,RBM3,MRPL42,MRPL27,RPL22L1,RPL7,RPL17,RPL18A
GO: Cellular Component	GO:0070469	respirasome	 	2.822E-10	1.253E-7	8.352E-9	5.574E-8	11	100	COX7B,NDUFA1,NDUFA2,NDUFA5,NDUFA6,NDUFB3,NDUFB4,NDUFS4,NDUFV2,CYCS,UQCRB
GO: Cellular Component	GO:0098803	respiratory chain complex	 	9.568E-10	4.248E-7	2.655E-8	1.772E-7	10	85	COX7B,NDUFA1,NDUFA2,NDUFA5,NDUFA6,NDUFB3,NDUFB4,NDUFS4,NDUFV2,UQCRB
GO: Cellular Component	GO:0022627	cytosolic small ribosomal subunit	 	1.335E-9	5.929E-7	3.339E-8	2.228E-7	9	64	MCTS1,RPS7,EIF3E,RPS17,RPS24,RPS25,RPS27,RPS27A,EIF3M
GO: Cellular Component	GO:0005746	mitochondrial respirasome	 	1.353E-9	6.010E-7	3.339E-8	2.228E-7	10	88	COX7B,NDUFA1,NDUFA2,NDUFA5,NDUFA6,NDUFB3,NDUFB4,NDUFS4,NDUFV2,UQCRB
GO: Cellular Component	GO:0005747	mitochondrial respiratory chain complex I	 	3.918E-9	1.739E-6	8.283E-8	5.528E-7	8	50	NDUFA1,NDUFA2,NDUFA5,NDUFA6,NDUFB3,NDUFB4,NDUFS4,NDUFV2
GO: Cellular Component	GO:0030964	NADH dehydrogenase complex	 	3.918E-9	1.739E-6	8.283E-8	5.528E-7	8	50	NDUFA1,NDUFA2,NDUFA5,NDUFA6,NDUFB3,NDUFB4,NDUFS4,NDUFV2
GO: Cellular Component	GO:0045271	respiratory chain complex I	 	3.918E-9	1.739E-6	8.283E-8	5.528E-7	8	50	NDUFA1,NDUFA2,NDUFA5,NDUFA6,NDUFB3,NDUFB4,NDUFS4,NDUFV2
GO: Cellular Component	GO:1990904	ribonucleoprotein complex	 	2.956E-8	1.312E-5	5.966E-7	3.982E-6	33	1508	SNRNP25,MRPL20,RPL36AL,RPL39,RPL36A,MRPL47,RBM3,MRPL42,MCTS1,RPS7,EIF3E,MRPL27,RPS17,MRPS18C,RPS24,RPS25,RPS27,RPS27A,GPKOW,LSM3,FCF1,LRPPRC,SNRNP48,PIN4,MRPS33,ALYREF,CHCHD1,RPL22L1,PLRG1,EIF3M,RPL7,RPL17,RPL18A
GO: Cellular Component	GO:1990204	oxidoreductase complex	 	2.639E-7	1.172E-4	5.094E-6	3.400E-5	9	116	NDUFA1,NDUFA2,NDUFA5,NDUFA6,NDUFB3,NDUFB4,NDUFS4,NDUFV2,UQCRB
GO: Cellular Component	GO:0022625	cytosolic large ribosomal subunit	 	6.309E-7	2.801E-4	1.167E-5	7.790E-5	7	65	RPL36AL,RPL39,RPL36A,RPL22L1,RPL7,RPL17,RPL18A
GO: Cellular Component	GO:0005761	mitochondrial ribosome	 	6.215E-6	2.760E-3	1.061E-4	7.084E-4	7	91	MRPL20,MRPL47,MRPL42,MRPL27,MRPS18C,MRPS33,CHCHD1
GO: Cellular Component	GO:0000313	organellar ribosome	 	6.215E-6	2.760E-3	1.061E-4	7.084E-4	7	91	MRPL20,MRPL47,MRPL42,MRPL27,MRPS18C,MRPS33,CHCHD1
GO: Cellular Component	GO:1902494	catalytic complex	 	1.355E-5	6.014E-3	2.227E-4	1.487E-3	28	1536	MKKS,KLHL2,PSMB7,POLR2K,SEC11C,PPP1R11,NDUFA1,NDUFA2,NDUFA5,NDUFA6,POLA2,NDUFB3,NDUFB4,NDUFS4,NDUFV2,LSM3,OSTC,UBE2V2,PURA,NAA20,CYCS,C1D,DYNLRB1,ALYREF,UQCRB,MPHOSPH6,FBXO33,PLRG1
GO: Cellular Component	GO:0043209	myelin sheath	 	3.873E-5	1.720E-2	6.142E-4	4.099E-3	9	213	RPS27A,MDH1,NDUFV2,ERMN,CKMT1B,THY1,CYCS,PLP1,ATP5PD
GO: Cellular Component	GO:0005844	polysome	 	4.161E-5	1.847E-2	6.370E-4	4.252E-3	6	83	RPL39,RPL36A,RPS25,RPL7,RPL17,RPL18A
GO: Cellular Component	GO:0005759	mitochondrial matrix	 	7.917E-5	3.515E-2	1.172E-3	7.820E-3	13	478	MRPL20,LYRM4,MRPL47,MRPL42,MRPL27,MRPS18C,BLOC1S1,LRPPRC,MTERF2,PDP1,PIN4,MRPS33,CHCHD1
GO: Cellular Component	GO:0000276	mitochondrial proton-transporting ATP synthase complex, coupling factor F(o)	 	9.105E-5	4.043E-2	1.304E-3	8.704E-3	3	12	ATP5MF,ATP5MG,ATP5PD
GO: Cellular Component	GO:0045263	proton-transporting ATP synthase complex, coupling factor F(o)	 	1.490E-4	6.614E-2	2.067E-3	1.380E-2	3	14	ATP5MF,ATP5MG,ATP5PD
GO: Cellular Component	GO:0005852	eukaryotic translation initiation factor 3 complex	 	2.266E-4	1.006E-1	3.049E-3	2.035E-2	3	16	EIF3E,COPS5,EIF3M
GO: Cellular Component	GO:0005681	spliceosomal complex	 	5.731E-4	2.544E-1	7.484E-3	4.995E-2	7	186	SNRNP25,RBM3,GPKOW,LSM3,SNRNP48,ALYREF,PLRG1
GO: Cellular Component	GO:0005753	mitochondrial proton-transporting ATP synthase complex	 	6.026E-4	2.676E-1	7.645E-3	5.102E-2	3	22	ATP5MF,ATP5MG,ATP5PD
GO: Cellular Component	GO:0045259	proton-transporting ATP synthase complex	 	6.892E-4	3.060E-1	8.500E-3	5.673E-2	3	23	ATP5MF,ATP5MG,ATP5PD
GO: Cellular Component	GO:0033177	proton-transporting two-sector ATPase complex, proton-transporting domain	 	7.832E-4	3.478E-1	9.399E-3	6.273E-2	3	24	ATP5MF,ATP5MG,ATP5PD
GO: Cellular Component	GO:0043601	nuclear replisome	 	8.851E-4	3.930E-1	1.034E-2	6.902E-2	3	25	POLA2,PURA,PLRG1
GO: Cellular Component	GO:0005762	mitochondrial large ribosomal subunit	 	1.070E-3	4.751E-1	1.188E-2	7.926E-2	4	59	MRPL20,MRPL47,MRPL42,MRPL27
GO: Cellular Component	GO:0000315	organellar large ribosomal subunit	 	1.070E-3	4.751E-1	1.188E-2	7.926E-2	4	59	MRPL20,MRPL47,MRPL42,MRPL27
GO: Cellular Component	GO:0030894	replisome	 	1.113E-3	4.942E-1	1.203E-2	8.027E-2	3	27	POLA2,PURA,PLRG1
GO: Cellular Component	GO:0098796	membrane protein complex	 	1.138E-3	5.051E-1	1.203E-2	8.027E-2	21	1324	STX8,B2M,APOOL,COX7B,SEC11C,ATP5MF,NDUFA1,NDUFA2,NDUFA5,NDUFA6,NDUFB3,NDUFB4,TOMM5,NDUFS4,NDUFV2,ATP5MG,OSTC,RRAGA,UQCRB,FXYD2,ATP5PD
GO: Cellular Component	GO:0005763	mitochondrial small ribosomal subunit	 	1.519E-3	6.746E-1	1.533E-2	1.023E-1	3	30	MRPL42,MRPS18C,MRPS33
GO: Cellular Component	GO:0000314	organellar small ribosomal subunit	 	1.519E-3	6.746E-1	1.533E-2	1.023E-1	3	30	MRPL42,MRPS18C,MRPS33
GO: Cellular Component	GO:0042788	polysomal ribosome	 	2.382E-3	1.000E0	2.350E-2	1.569E-1	3	35	RPL39,RPL36A,RPL18A
GO: Cellular Component	GO:0005769	early endosome	 	2.523E-3	1.000E0	2.436E-2	1.626E-1	9	378	STX8,B2M,LAMP5,BLOC1S1,MTMR4,NAE1,SLC35D3,MME,SLC9A6
GO: Cellular Component	GO:0042575	DNA polymerase complex	 	3.253E-3	1.000E0	3.073E-2	2.051E-1	3	39	POLA2,PURA,PLRG1
GO: Cellular Component	GO:0071162	CMG complex	 	4.019E-3	1.000E0	3.532E-2	2.358E-1	3	42	POLA2,PURA,PLRG1
GO: Cellular Component	GO:0043596	nuclear replication fork	 	4.019E-3	1.000E0	3.532E-2	2.358E-1	3	42	POLA2,PURA,PLRG1
GO: Cellular Component	GO:0055038	recycling endosome membrane	 	4.086E-3	1.000E0	3.532E-2	2.358E-1	4	85	SCAMP1,B2M,LAMP5,SLC9A6
GO: Cellular Component	GO:0032437	cuticular plate	 	4.267E-3	1.000E0	3.532E-2	2.358E-1	2	13	CALB1,PVALB
GO: Cellular Component	GO:0042589	zymogen granule membrane	 	4.267E-3	1.000E0	3.532E-2	2.358E-1	2	13	SCAMP1,STXBP2
GO: Cellular Component	GO:0000811	GINS complex	 	4.296E-3	1.000E0	3.532E-2	2.358E-1	3	43	POLA2,PURA,PLRG1
GO: Cellular Component	GO:0033202	DNA helicase complex	 	4.296E-3	1.000E0	3.532E-2	2.358E-1	3	43	POLA2,PURA,PLRG1
GO: Cellular Component	GO:0031261	DNA replication preinitiation complex	 	4.585E-3	1.000E0	3.701E-2	2.470E-1	3	44	POLA2,PURA,PLRG1
GO: Cellular Component	GO:0036387	pre-replicative complex	 	4.885E-3	1.000E0	3.805E-2	2.540E-1	3	45	POLA2,PURA,PLRG1
GO: Cellular Component	GO:0005656	nuclear pre-replicative complex	 	4.885E-3	1.000E0	3.805E-2	2.540E-1	3	45	POLA2,PURA,PLRG1
GO: Cellular Component	GO:0033290	eukaryotic 48S preinitiation complex	 	5.687E-3	1.000E0	4.353E-2	2.905E-1	2	15	EIF3E,EIF3M
GO: Cellular Component	GO:0031672	A band	 	6.204E-3	1.000E0	4.669E-2	3.116E-1	3	49	S100A1,RPL7,RPL17
GO: Cellular Component	GO:0005662	DNA replication factor A complex	 	6.467E-3	1.000E0	4.785E-2	3.194E-1	2	16	PURA,PLRG1
Human Phenotype	HP:0012447	Abnormal myelination	 	6.027E-7	1.139E-3	1.139E-3	9.251E-3	15	415	COX20,DUSP14,COX7B,NDUFA1,NDUFA2,NDUFB3,BOLA3,TTR,NDUFS4,NDUFV2,LRPPRC,PURA,ASPA,PLP1,COQ7
Human Phenotype	HP:0011400	Abnormal CNS myelination	 	1.382E-6	2.613E-3	1.306E-3	1.061E-2	11	222	COX20,NDUFA1,NDUFA2,NDUFB3,BOLA3,NDUFS4,NDUFV2,LRPPRC,PURA,ASPA,PLP1
Human Phenotype	HP:0003128	Lactic acidosis	 	4.286E-6	8.100E-3	1.809E-3	1.469E-2	11	249	COX20,LYRM4,NDUFA1,NDUFA2,NDUFB3,BOLA3,NDUFS4,NDUFV2,LRPPRC,PDP1,UQCRB
Human Phenotype	HP:0002490	Increased CSF lactate	 	4.785E-6	9.043E-3	1.809E-3	1.469E-2	7	83	COX20,NDUFA1,NDUFA2,NDUFB3,NDUFS4,NDUFV2,LRPPRC
Human Phenotype	HP:0030085	Abnormal CSF lactate level	 	4.785E-6	9.043E-3	1.809E-3	1.469E-2	7	83	COX20,NDUFA1,NDUFA2,NDUFB3,NDUFS4,NDUFV2,LRPPRC
