Category	ID	Name	Source	p-value	q-value Bonferroni	q-value FDR B&H	q-value FDR B&Y	Hit Count in Query List	Hit Count in Genome	Hit in Query List
GO: Biological Process	GO:0002478	antigen processing and presentation of exogenous peptide antigen	 	2.163E-3	1.000E0	4.502E-2	3.778E-1	5	177	B2M,PSMB1,PSMB7,PSMD5,FCER1G
GO: Biological Process	GO:0051775	response to redox state	 	2.263E-3	1.000E0	4.671E-2	3.920E-1	2	14	ADH5,RNF7
GO: Biological Process	GO:0034440	lipid oxidation	 	2.298E-3	1.000E0	4.704E-2	3.948E-1	4	108	PLA2G7,ETFB,ECH1,SCP2
GO: Biological Process	GO:1901135	carbohydrate derivative metabolic process	 	2.456E-3	1.000E0	4.986E-2	4.184E-1	15	1299	RFK,NDUFB3,NDUFB5,ITPA,NDUFS8,NDUFA13,POGLUT1,GUK1,ISCU,CST3,TREM2,SCP2,COX7A2L,SDF2,PMM1
GO: Cellular Component	GO:0005739	mitochondrion	 	8.169E-8	2.818E-5	2.818E-5	1.810E-4	28	1866	NUDT19,RFK,PTPMT1,ETFB,MRPL27,PAM16,MDH1,ECH1,IFI27,NDUFB3,BOLA3,NDUFB5,NDUFS8,ADH5,RPL10A,NDUFA13,CHCHD4,LRPPRC,TIMM10,GSTK1,TOMM22,ISCU,VAMP1,SCP2,TIMM17A,COX7A2L,AURKAIP1,TMEM223
GO: Cellular Component	GO:0019866	organelle inner membrane	 	2.750E-7	9.487E-5	4.743E-5	3.046E-4	15	596	PTPMT1,MRPL27,PAM16,IFI27,NDUFB3,NDUFB5,NDUFS8,NDUFA13,LRPPRC,TIMM10,GSTK1,TOMM22,TIMM17A,COX7A2L,AURKAIP1
GO: Cellular Component	GO:0005740	mitochondrial envelope	 	4.453E-7	1.536E-4	5.121E-5	3.289E-4	17	800	PTPMT1,MRPL27,PAM16,IFI27,NDUFB3,NDUFB5,NDUFS8,NDUFA13,CHCHD4,TIMM10,GSTK1,TOMM22,VAMP1,SCP2,TIMM17A,COX7A2L,AURKAIP1
GO: Cellular Component	GO:0031966	mitochondrial membrane	 	1.066E-6	3.678E-4	7.358E-5	4.725E-4	16	756	PTPMT1,MRPL27,PAM16,IFI27,NDUFB3,NDUFB5,NDUFS8,NDUFA13,TIMM10,GSTK1,TOMM22,VAMP1,SCP2,TIMM17A,COX7A2L,AURKAIP1
GO: Cellular Component	GO:0098798	mitochondrial protein complex	 	1.066E-6	3.679E-4	7.358E-5	4.725E-4	10	271	ETFB,MRPL27,PAM16,NDUFB3,NDUFB5,NDUFS8,NDUFA13,TIMM10,TOMM22,TIMM17A
GO: Cellular Component	GO:0005743	mitochondrial inner membrane	 	2.703E-6	9.326E-4	1.554E-4	9.982E-4	13	535	PTPMT1,MRPL27,PAM16,NDUFB3,NDUFB5,NDUFS8,NDUFA13,TIMM10,GSTK1,TOMM22,TIMM17A,COX7A2L,AURKAIP1
GO: Cellular Component	GO:0031967	organelle envelope	 	4.621E-6	1.594E-3	2.009E-4	1.290E-3	20	1279	PTPMT1,MRPL27,PAM16,IFI27,NDUFB3,NDUFB5,NDUFS8,NDUFA13,CHCHD4,LRPPRC,TIMM10,GSTK1,TOMM22,VAMP1,CST3,SCP2,TIMM17A,COX7A2L,AURKAIP1,PLRG1
GO: Cellular Component	GO:0031975	envelope	 	4.676E-6	1.613E-3	2.009E-4	1.290E-3	20	1280	PTPMT1,MRPL27,PAM16,IFI27,NDUFB3,NDUFB5,NDUFS8,NDUFA13,CHCHD4,LRPPRC,TIMM10,GSTK1,TOMM22,VAMP1,CST3,SCP2,TIMM17A,COX7A2L,AURKAIP1,PLRG1
GO: Cellular Component	GO:0098800	inner mitochondrial membrane protein complex	 	5.240E-6	1.808E-3	2.009E-4	1.290E-3	7	135	PAM16,NDUFB3,NDUFB5,NDUFS8,NDUFA13,TIMM10,TIMM17A
GO: Cellular Component	GO:0005744	TIM23 mitochondrial import inner membrane translocase complex	 	4.255E-5	1.468E-2	1.468E-3	9.428E-3	3	14	PAM16,TIMM10,TIMM17A
GO: Cellular Component	GO:0005746	mitochondrial respirasome	 	8.018E-5	2.766E-2	2.515E-3	1.615E-2	5	88	NDUFB3,NDUFB5,NDUFS8,NDUFA13,COX7A2L
GO: Cellular Component	GO:0005747	mitochondrial respiratory chain complex I	 	1.141E-4	3.936E-2	2.811E-3	1.806E-2	4	50	NDUFB3,NDUFB5,NDUFS8,NDUFA13
GO: Cellular Component	GO:0030964	NADH dehydrogenase complex	 	1.141E-4	3.936E-2	2.811E-3	1.806E-2	4	50	NDUFB3,NDUFB5,NDUFS8,NDUFA13
GO: Cellular Component	GO:0045271	respiratory chain complex I	 	1.141E-4	3.936E-2	2.811E-3	1.806E-2	4	50	NDUFB3,NDUFB5,NDUFS8,NDUFA13
GO: Cellular Component	GO:0070469	respirasome	 	1.470E-4	5.070E-2	3.364E-3	2.160E-2	5	100	NDUFB3,NDUFB5,NDUFS8,NDUFA13,COX7A2L
GO: Cellular Component	GO:0031907	microbody lumen	 	1.657E-4	5.718E-2	3.364E-3	2.160E-2	4	55	NUDT19,ECH1,GSTK1,SCP2
GO: Cellular Component	GO:0005782	peroxisomal matrix	 	1.657E-4	5.718E-2	3.364E-3	2.160E-2	4	55	NUDT19,ECH1,GSTK1,SCP2
GO: Cellular Component	GO:1990204	oxidoreductase complex	 	2.939E-4	1.014E-1	5.634E-3	3.618E-2	5	116	ETFB,NDUFB3,NDUFB5,NDUFS8,NDUFA13
GO: Cellular Component	GO:0022626	cytosolic ribosome	 	5.700E-4	1.966E-1	9.918E-3	6.370E-2	5	134	RPS9,RPSA,RPL10A,EIF3I,RPL3
GO: Cellular Component	GO:1902494	catalytic complex	 	5.750E-4	1.984E-1	9.918E-3	6.370E-2	18	1536	TCTEX1D2,SPTSSA,PSMB1,POLR2G,ETFB,PSMB7,SEC11C,PSMD5,NDUFB3,NDUFB5,NDUFS8,PIK3R4,NDUFA13,RNF7,UBE2S,PLRG1,RABGGTB,ANAPC4
GO: Cellular Component	GO:0044391	ribosomal subunit	 	7.462E-4	2.574E-1	1.180E-2	7.578E-2	6	215	RPS9,MRPL27,RPSA,RPL10A,EIF3I,RPL3
GO: Cellular Component	GO:0005840	ribosome	 	7.525E-4	2.596E-1	1.180E-2	7.578E-2	7	298	RPS9,MRPL27,RPSA,RPL10A,AURKAIP1,EIF3I,RPL3
GO: Cellular Component	GO:0098803	respiratory chain complex	 	8.774E-4	3.027E-1	1.316E-2	8.452E-2	4	85	NDUFB3,NDUFB5,NDUFS8,NDUFA13
GO: Cellular Component	GO:1905368	peptidase complex	 	1.227E-3	4.234E-1	1.757E-2	1.129E-1	4	93	PSMB1,PSMB7,SEC11C,PSMD5
GO: Cellular Component	GO:0000152	nuclear ubiquitin ligase complex	 	1.298E-3	4.480E-1	1.757E-2	1.129E-1	3	43	RNF7,UBE2S,ANAPC4
GO: Cellular Component	GO:0019774	proteasome core complex, beta-subunit complex	 	1.324E-3	4.569E-1	1.757E-2	1.129E-1	2	11	PSMB1,PSMB7
GO: Cellular Component	GO:0031301	integral component of organelle membrane	 	3.007E-3	1.000E0	3.842E-2	2.467E-1	7	380	PTPMT1,BET1,SCAMP1,B2M,SLC35A1,VAMP1,TIMM17A
GO: Cellular Component	GO:1904813	ficolin-1-rich granule lumen	 	3.504E-3	1.000E0	4.169E-2	2.677E-1	4	124	PSMB1,PSMB7,SRP14,CST3
GO: Cellular Component	GO:0101002	ficolin-1-rich granule	 	3.504E-3	1.000E0	4.169E-2	2.677E-1	4	124	PSMB1,PSMB7,SRP14,CST3
GO: Cellular Component	GO:0022627	cytosolic small ribosomal subunit	 	4.063E-3	1.000E0	4.586E-2	2.945E-1	3	64	RPS9,RPSA,EIF3I
GO: Cellular Component	GO:0031968	organelle outer membrane	 	4.364E-3	1.000E0	4.586E-2	2.945E-1	5	213	IFI27,LRPPRC,TOMM22,VAMP1,SCP2
GO: Cellular Component	GO:0005839	proteasome core complex	 	4.442E-3	1.000E0	4.586E-2	2.945E-1	2	20	PSMB1,PSMB7
GO: Cellular Component	GO:0019867	outer membrane	 	4.540E-3	1.000E0	4.586E-2	2.945E-1	5	215	IFI27,LRPPRC,TOMM22,VAMP1,SCP2
GO: Cellular Component	GO:0000502	proteasome complex	 	4.622E-3	1.000E0	4.586E-2	2.945E-1	3	67	PSMB1,PSMB7,PSMD5
GO: Cellular Component	GO:0030141	secretory granule	 	4.702E-3	1.000E0	4.586E-2	2.945E-1	11	884	SCAMP1,B2M,PSMB1,PSMB7,SRP14,TTR,TYROBP,FCER1G,VAMP1,CST3,RESP18
GO: Cellular Component	GO:1905369	endopeptidase complex	 	4.818E-3	1.000E0	4.586E-2	2.945E-1	3	68	PSMB1,PSMB7,PSMD5
GO: Cellular Component	GO:0071561	nucleus-vacuole junction	 	5.029E-3	1.000E0	4.586E-2	2.945E-1	1	1	PIK3R4
GO: Cellular Component	GO:0031300	intrinsic component of organelle membrane	 	5.052E-3	1.000E0	4.586E-2	2.945E-1	7	418	PTPMT1,BET1,SCAMP1,B2M,SLC35A1,VAMP1,TIMM17A
GO: Cellular Component	GO:0005680	anaphase-promoting complex	 	5.366E-3	1.000E0	4.747E-2	3.049E-1	2	22	UBE2S,ANAPC4
Human Phenotype	HP:0003287	Abnormality of mitochondrial metabolism	 	3.384E-5	4.910E-2	2.798E-2	2.198E-1	6	129	ETFB,NDUFB3,BOLA3,NDUFS8,NDUFA13,ISCU
Human Phenotype	HP:0012103	Abnormality of the mitochondrion	 	3.856E-5	5.595E-2	2.798E-2	2.198E-1	6	132	ETFB,NDUFB3,BOLA3,NDUFS8,NDUFA13,ISCU
Domain	PF01722	BolA	Pfam	2.791E-4	1.410E-1	2.336E-2	1.589E-1	2	5	BOLA3,BOLA2
Domain	IPR002634	BolA	InterPro	2.791E-4	1.410E-1	2.336E-2	1.589E-1	2	5	BOLA3,BOLA2
Domain	IPR000243	Pept_T1A_subB	InterPro	1.234E-3	6.234E-1	2.336E-2	1.589E-1	2	10	PSMB1,PSMB7
Domain	IPR023333	Proteasome_suB-type	InterPro	1.503E-3	7.592E-1	2.336E-2	1.589E-1	2	11	PSMB1,PSMB7
Domain	PS00854	PROTEASOME_BETA_1	PROSITE	1.503E-3	7.592E-1	2.336E-2	1.589E-1	2	11	PSMB1,PSMB7
Domain	PS51476	PROTEASOME_BETA_2	PROSITE	1.503E-3	7.592E-1	2.336E-2	1.589E-1	2	11	PSMB1,PSMB7
Domain	IPR016050	Proteasome_bsu_CS	InterPro	1.798E-3	9.079E-1	2.336E-2	1.589E-1	2	12	PSMB1,PSMB7
Domain	PF00227	Proteasome	Pfam	4.546E-3	1.000E0	2.336E-2	1.589E-1	2	19	PSMB1,PSMB7
Domain	IPR001353	Proteasome_sua/b	InterPro	4.546E-3	1.000E0	2.336E-2	1.589E-1	2	19	PSMB1,PSMB7
Domain	IPR026873	Ptb1	InterPro	5.366E-3	1.000E0	2.336E-2	1.589E-1	1	1	RABGGTB
Domain	PF01725	Ham1p_like	Pfam	5.366E-3	1.000E0	2.336E-2	1.589E-1	1	1	ITPA
Domain	PF08122	NDUF_B12	Pfam	5.366E-3	1.000E0	2.336E-2	1.589E-1	1	1	NDUFB3
Domain	IPR015865	Riboflavin_kinase_bac/euk	InterPro	5.366E-3	1.000E0	2.336E-2	1.589E-1	1	1	RFK
Domain	IPR005707	Ribosomal_S2_euk/arc	InterPro	5.366E-3	1.000E0	2.336E-2	1.589E-1	1	1	RPSA
Domain	SM00203	TK	SMART	5.366E-3	1.000E0	2.336E-2	1.589E-1	1	1	TAC1
Domain	IPR023465	Riboflavin_kinase_domain	InterPro	5.366E-3	1.000E0	2.336E-2	1.589E-1	1	1	RFK
Domain	IPR024790	APC4_long_dom	InterPro	5.366E-3	1.000E0	2.336E-2	1.589E-1	1	1	ANAPC4
Domain	PF09781	NDUF_B5	Pfam	5.366E-3	1.000E0	2.336E-2	1.589E-1	1	1	NDUFB5
Domain	PS00768	TRANSTHYRETIN_1	PROSITE	5.366E-3	1.000E0	2.336E-2	1.589E-1	1	1	TTR
Domain	PS00769	TRANSTHYRETIN_2	PROSITE	5.366E-3	1.000E0	2.336E-2	1.589E-1	1	1	TTR
Domain	PF08213	DUF1713	Pfam	5.366E-3	1.000E0	2.336E-2	1.589E-1	1	1	AURKAIP1
Domain	PD003114	Ribosomal_L27	ProDom	5.366E-3	1.000E0	2.336E-2	1.589E-1	1	1	MRPL27
Domain	IPR023468	Riboflavin_kinase	InterPro	5.366E-3	1.000E0	2.336E-2	1.589E-1	1	1	RFK
Domain	IPR001684	Ribosomal_L27	InterPro	5.366E-3	1.000E0	2.336E-2	1.589E-1	1	1	MRPL27
Domain	IPR032281	40S_SA_C	InterPro	5.366E-3	1.000E0	2.336E-2	1.589E-1	1	1	RPSA
Domain	IPR033490	LRP130	InterPro	5.366E-3	1.000E0	2.336E-2	1.589E-1	1	1	LRPPRC
Domain	PF12838	Fer4_7	Pfam	5.366E-3	1.000E0	2.336E-2	1.589E-1	1	1	NDUFS8
Domain	IPR012576	NDUFB3	InterPro	5.366E-3	1.000E0	2.336E-2	1.589E-1	1	1	NDUFB3
Domain	IPR024789	APC4	InterPro	5.366E-3	1.000E0	2.336E-2	1.589E-1	1	1	ANAPC4
Domain	PF10508	Proteasom_PSMB	Pfam	5.366E-3	1.000E0	2.336E-2	1.589E-1	1	1	PSMD5
Domain	IPR011339	ISC_FeS_clus_asmbl_IscU	InterPro	5.366E-3	1.000E0	2.336E-2	1.589E-1	1	1	ISCU
Domain	IPR019173	NADH_UbQ_OxRdtase_B5_su	InterPro	5.366E-3	1.000E0	2.336E-2	1.589E-1	1	1	NDUFB5
Domain	IPR023673	Ribosomal_L1_CS	InterPro	5.366E-3	1.000E0	2.336E-2	1.589E-1	1	1	RPL10A
Domain	IPR002871	NIF_FeS_clus_asmbl_NifU_N	InterPro	5.366E-3	1.000E0	2.336E-2	1.589E-1	1	1	ISCU
Domain	IPR015707	B2Microglobulin	InterPro	5.366E-3	1.000E0	2.336E-2	1.589E-1	1	1	B2M
Domain	IPR002637	Ham1p-like	InterPro	5.366E-3	1.000E0	2.336E-2	1.589E-1	1	1	ITPA
Domain	IPR010226	NADH_quinone_OxRdtase_chainI	InterPro	5.366E-3	1.000E0	2.336E-2	1.589E-1	1	1	NDUFS8
Domain	PF06110	DUF953	Pfam	5.366E-3	1.000E0	2.336E-2	1.589E-1	1	1	TXNDC17
Domain	IPR029092	Zwint-1	InterPro	5.366E-3	1.000E0	2.336E-2	1.589E-1	1	1	ZWINT
Domain	IPR019034	UPF0390	InterPro	5.366E-3	1.000E0	2.336E-2	1.589E-1	1	1	C19orf53
Domain	IPR017094	Biliverdin_Rdtase_A	InterPro	5.366E-3	1.000E0	2.336E-2	1.589E-1	1	1	BLVRA
Domain	IPR010357	DUF953_thioredox	InterPro	5.366E-3	1.000E0	2.336E-2	1.589E-1	1	1	TXNDC17
Domain	PF09753	Use1	Pfam	5.366E-3	1.000E0	2.336E-2	1.589E-1	1	1	USE1
Domain	IPR023416	Transthyretin/HIU_hydrolase_SF	InterPro	5.366E-3	1.000E0	2.336E-2	1.589E-1	1	1	TTR
Domain	IPR018079	Ribosomal_S4_CS	InterPro	5.366E-3	1.000E0	2.336E-2	1.589E-1	1	1	RPS9
Domain	IPR023418	Thyroxine_BS	InterPro	5.366E-3	1.000E0	2.336E-2	1.589E-1	1	1	TTR
Domain	IPR023419	Transthyretin_CS	InterPro	5.366E-3	1.000E0	2.336E-2	1.589E-1	1	1	TTR
Domain	PF09166	Biliv-reduc_cat	Pfam	5.366E-3	1.000E0	2.336E-2	1.589E-1	1	1	BLVRA
Domain	PF01687	Flavokinase	Pfam	5.366E-3	1.000E0	2.336E-2	1.589E-1	1	1	RFK
Domain	PF01323	DSBA	Pfam	5.366E-3	1.000E0	2.336E-2	1.589E-1	1	1	GSTK1
Domain	IPR001853	DSBA-like_thioredoxin_dom	InterPro	5.366E-3	1.000E0	2.336E-2	1.589E-1	1	1	GSTK1
Domain	IPR019371	Uncharacterised_KxDL	InterPro	5.366E-3	1.000E0	2.336E-2	1.589E-1	1	1	KXD1
Domain	IPR019150	Vesicle_transport_protein_Use1	InterPro	5.366E-3	1.000E0	2.336E-2	1.589E-1	1	1	USE1
Domain	IPR000895	Transthyretin/HIU_hydrolase	InterPro	5.366E-3	1.000E0	2.336E-2	1.589E-1	1	1	TTR
Domain	IPR009346	GRIM-19	InterPro	5.366E-3	1.000E0	2.336E-2	1.589E-1	1	1	NDUFA13
Domain	PD009170	Signal_recog_particle_SRP14	ProDom	5.366E-3	1.000E0	2.336E-2	1.589E-1	1	1	SRP14
Domain	IPR009792	TMEM242	InterPro	5.366E-3	1.000E0	2.336E-2	1.589E-1	1	1	TMEM242
Domain	IPR029289	COPR5	InterPro	5.366E-3	1.000E0	2.336E-2	1.589E-1	1	1	COPRS
Domain	PF00576	Transthyretin	Pfam	5.366E-3	1.000E0	2.336E-2	1.589E-1	1	1	TTR
Domain	IPR024833	RESP18	InterPro	5.366E-3	1.000E0	2.336E-2	1.589E-1	1	1	RESP18
Domain	PF07096	DUF1358	Pfam	5.366E-3	1.000E0	2.336E-2	1.589E-1	1	1	TMEM242
Domain	IPR009772	CDC123	InterPro	5.366E-3	1.000E0	2.336E-2	1.589E-1	1	1	CDC123
Domain	PF07065	D123	Pfam	5.366E-3	1.000E0	2.336E-2	1.589E-1	1	1	CDC123
Domain	PF12896	ANAPC4	Pfam	5.366E-3	1.000E0	2.336E-2	1.589E-1	1	1	ANAPC4
Domain	2.40.30.30	-	Gene3D	5.366E-3	1.000E0	2.336E-2	1.589E-1	1	1	RFK
Domain	IPR008215	Tachykinin_dom	InterPro	5.366E-3	1.000E0	2.336E-2	1.589E-1	1	1	TAC1
Domain	IPR013926	CGI121/TPRKB	InterPro	5.366E-3	1.000E0	2.336E-2	1.589E-1	1	1	TPRKB
Domain	PF09495	DUF2462	Pfam	5.366E-3	1.000E0	2.336E-2	1.589E-1	1	1	C19orf53
Domain	PF10241	KxDL	Pfam	5.366E-3	1.000E0	2.336E-2	1.589E-1	1	1	KXD1
Domain	IPR017169	APC4_metazoa	InterPro	5.366E-3	1.000E0	2.336E-2	1.589E-1	1	1	ANAPC4
Domain	IPR009524	UPF0686	InterPro	5.366E-3	1.000E0	2.336E-2	1.589E-1	1	1	C11orf1
Domain	IPR017267	Cyt_c_oxidase_su7a-rel_mt	InterPro	5.366E-3	1.000E0	2.336E-2	1.589E-1	1	1	COX7A2L
Domain	PF06608	DUF1143	Pfam	5.366E-3	1.000E0	2.336E-2	1.589E-1	1	1	C11orf1
Domain	IPR019538	26S_Psome_nonATP_su5	InterPro	5.366E-3	1.000E0	2.336E-2	1.589E-1	1	1	PSMD5
Domain	PS01199	RIBOSOMAL_L1	PROSITE	5.366E-3	1.000E0	2.336E-2	1.589E-1	1	1	RPL10A
Domain	IPR028481	S100-B	InterPro	5.366E-3	1.000E0	2.336E-2	1.589E-1	1	1	S100B
Domain	SM00904	Flavokinase	SMART	5.366E-3	1.000E0	2.336E-2	1.589E-1	1	1	RFK
Domain	IPR014183	ADH_3	InterPro	5.366E-3	1.000E0	2.336E-2	1.589E-1	1	1	ADH5
Domain	IPR033948	ETF_beta_N	InterPro	5.366E-3	1.000E0	2.336E-2	1.589E-1	1	1	ETFB
Domain	IPR027498	Ribosomal_S2_euk	InterPro	5.366E-3	1.000E0	2.336E-2	1.589E-1	1	1	RPSA
Domain	PF15556	Zwint	Pfam	5.366E-3	1.000E0	2.336E-2	1.589E-1	1	1	ZWINT
Domain	PS01065	ETF_BETA	PROSITE	5.366E-3	1.000E0	2.336E-2	1.589E-1	1	1	ETFB
Domain	IPR027247	Tim10/Tim12	InterPro	5.366E-3	1.000E0	2.336E-2	1.589E-1	1	1	TIMM10
Domain	IPR029546	PEA15	InterPro	5.366E-3	1.000E0	2.336E-2	1.589E-1	1	1	PEA15
Domain	PD040165	Biliverdin_Rdtase_cat	ProDom	5.366E-3	1.000E0	2.336E-2	1.589E-1	1	1	BLVRA
Domain	IPR029896	ENPP5	InterPro	5.366E-3	1.000E0	2.336E-2	1.589E-1	1	1	ENPP5
Domain	PF01016	Ribosomal_L27	Pfam	5.366E-3	1.000E0	2.336E-2	1.589E-1	1	1	MRPL27
Domain	2.60.40.180	-	Gene3D	5.366E-3	1.000E0	2.336E-2	1.589E-1	1	1	TTR
Domain	IPR013177	DUF1713	InterPro	5.366E-3	1.000E0	2.336E-2	1.589E-1	1	1	AURKAIP1
Domain	IPR005683	Tom22	InterPro	5.366E-3	1.000E0	2.336E-2	1.589E-1	1	1	TOMM22
Domain	SM00095	TR_THY	SMART	5.366E-3	1.000E0	2.336E-2	1.589E-1	1	1	TTR
Domain	PF01592	NifU_N	Pfam	5.366E-3	1.000E0	2.336E-2	1.589E-1	1	1	ISCU
Domain	IPR015249	Biliverdin_Rdtase_cat	InterPro	5.366E-3	1.000E0	2.336E-2	1.589E-1	1	1	BLVRA
Domain	IPR017665	Guanylate_kinase	InterPro	5.366E-3	1.000E0	2.336E-2	1.589E-1	1	1	GUK1
Domain	SM01155	DUF1713	SMART	5.366E-3	1.000E0	2.336E-2	1.589E-1	1	1	AURKAIP1
Domain	PF06212	GRIM-19	Pfam	5.366E-3	1.000E0	2.336E-2	1.589E-1	1	1	NDUFA13
Domain	IPR016663	Myelin-oligodendrocyte_glycop	InterPro	5.366E-3	1.000E0	2.336E-2	1.589E-1	1	1	MOG
Domain	IPR026100	Tmem223	InterPro	5.366E-3	1.000E0	2.336E-2	1.589E-1	1	1	TMEM223
Domain	PF04281	Tom22	Pfam	5.366E-3	1.000E0	2.336E-2	1.589E-1	1	1	TOMM22
Domain	IPR003210	Signal_recog_particle_SRP14	InterPro	5.366E-3	1.000E0	2.336E-2	1.589E-1	1	1	SRP14
Domain	PF08617	CGI-121	Pfam	5.366E-3	1.000E0	2.336E-2	1.589E-1	1	1	TPRKB
Domain	PF16122	40S_SA_C	Pfam	5.366E-3	1.000E0	2.336E-2	1.589E-1	1	1	RPSA
Domain	IPR026200	Tyrobp	InterPro	5.366E-3	1.000E0	2.336E-2	1.589E-1	1	1	TYROBP
Domain	IPR003554	Claudin10	InterPro	5.366E-3	1.000E0	2.336E-2	1.589E-1	1	1	CLDN10
Domain	IPR027525	eIF3i	InterPro	5.366E-3	1.000E0	2.336E-2	1.589E-1	1	1	EIF3I
Domain	IPR014440	HCCAis_GSTk	InterPro	5.366E-3	1.000E0	2.336E-2	1.589E-1	1	1	GSTK1
Domain	PF02290	SRP14	Pfam	5.366E-3	1.000E0	2.336E-2	1.589E-1	1	1	SRP14
Domain	IPR000049	ET-Flavoprotein_bsu_CS	InterPro	5.366E-3	1.000E0	2.336E-2	1.589E-1	1	1	ETFB
Domain	IPR005710	Ribosomal_S4/S9_euk/arc	InterPro	5.366E-3	1.000E0	2.336E-2	1.589E-1	1	1	RPS9
Domain	PF15340	COPR5	Pfam	5.366E-3	1.000E0	2.336E-2	1.589E-1	1	1	COPRS
Domain	IPR027504	40S_ribosomal_SA	InterPro	5.366E-3	1.000E0	2.336E-2	1.589E-1	1	1	RPSA
Domain	IPR027502	ITPase	InterPro	5.366E-3	1.000E0	2.336E-2	1.589E-1	1	1	ITPA
Domain	IPR017939	G-Glutamylcylcotransferase	InterPro	5.366E-3	1.000E0	2.336E-2	1.589E-1	1	1	GGCT
Domain	IPR011274	Malate_DH_NAD-dep_euk	InterPro	5.366E-3	1.000E0	2.336E-2	1.589E-1	1	1	MDH1
Domain	IPR015529	IL-18	InterPro	5.366E-3	1.000E0	2.336E-2	1.589E-1	1	1	IL18
Domain	IPR012255	ETF_b	InterPro	5.366E-3	1.000E0	2.336E-2	1.589E-1	1	1	ETFB
Domain	3.60.20.10	-	Gene3D	7.211E-3	1.000E0	3.113E-2	2.117E-1	2	24	PSMB1,PSMB7
Domain	IPR016715	PAF_acetylhydro_eukaryote	InterPro	1.065E-2	1.000E0	3.144E-2	2.139E-1	1	2	PLA2G7
Domain	IPR023591	Ribosomal_S2_flav_dom	InterPro	1.065E-2	1.000E0	3.144E-2	2.139E-1	1	2	RPSA
Domain	IPR024689	Proteasome_bsu_C	InterPro	1.065E-2	1.000E0	3.144E-2	2.139E-1	1	2	PSMB7
Domain	PF17177	PPR_long	Pfam	1.065E-2	1.000E0	3.144E-2	2.139E-1	1	2	LRPPRC
Domain	IPR009288	AIG2-like	InterPro	1.065E-2	1.000E0	3.144E-2	2.139E-1	1	2	GGCT
Domain	PF11628	TCR_zetazeta	Pfam	1.065E-2	1.000E0	3.144E-2	2.139E-1	1	2	FCER1G
Domain	3.30.720.10	-	Gene3D	1.065E-2	1.000E0	3.144E-2	2.139E-1	1	2	SRP14
Domain	3.40.50.790	-	Gene3D	1.065E-2	1.000E0	3.144E-2	2.139E-1	1	2	RPL10A
Domain	IPR014730	ETF_a/b_N	InterPro	1.065E-2	1.000E0	3.144E-2	2.139E-1	1	2	ETFB
Domain	IPR024766	Znf_RING_H2	InterPro	1.065E-2	1.000E0	3.144E-2	2.139E-1	1	2	RNF7
Domain	PF15183	MRAP	Pfam	1.065E-2	1.000E0	3.144E-2	2.139E-1	1	2	MRAP2
Domain	IPR024512	Ser_palmitoyltrfase_ssu-like	InterPro	1.065E-2	1.000E0	3.144E-2	2.139E-1	1	2	SPTSSA
Domain	SM00893	ETF	SMART	1.065E-2	1.000E0	3.144E-2	2.139E-1	1	2	ETFB
Domain	IPR033443	PPR_long	InterPro	1.065E-2	1.000E0	3.144E-2	2.139E-1	1	2	LRPPRC
Domain	IPR001733	Peptidase_S26B	InterPro	1.065E-2	1.000E0	3.144E-2	2.139E-1	1	2	SEC11C
Domain	PF12465	Pr_beta_C	Pfam	1.065E-2	1.000E0	3.144E-2	2.139E-1	1	2	PSMB7
Domain	IPR001865	Ribosomal_S2	InterPro	1.065E-2	1.000E0	3.144E-2	2.139E-1	1	2	RPSA
Domain	PF12678	zf-rbx1	Pfam	1.065E-2	1.000E0	3.144E-2	2.139E-1	1	2	RNF7
Domain	IPR021663	CD3_zeta/IgE_Fc_rcpt_gamma	InterPro	1.065E-2	1.000E0	3.144E-2	2.139E-1	1	2	FCER1G
Domain	PF06094	GGACT	Pfam	1.065E-2	1.000E0	3.144E-2	2.139E-1	1	2	GGCT
Domain	3.40.1230.10	-	Gene3D	1.065E-2	1.000E0	3.144E-2	2.139E-1	1	2	AAMDC
Domain	PF00318	Ribosomal_S2	Pfam	1.065E-2	1.000E0	3.144E-2	2.139E-1	1	2	RPSA
Domain	IPR008216	Tachykinin_fam	InterPro	1.065E-2	1.000E0	3.144E-2	2.139E-1	1	2	TAC1
Domain	IPR005065	PAF_acetylhydro	InterPro	1.065E-2	1.000E0	3.144E-2	2.139E-1	1	2	PLA2G7
Domain	PS00632	RIBOSOMAL_S4	PROSITE	1.065E-2	1.000E0	3.144E-2	2.139E-1	1	2	RPS9
Domain	IPR018130	Ribosomal_S2_CS	InterPro	1.065E-2	1.000E0	3.144E-2	2.139E-1	1	2	RPSA
Domain	PF11779	SPT_ssu-like	Pfam	1.065E-2	1.000E0	3.144E-2	2.139E-1	1	2	SPTSSA
Domain	PS00962	RIBOSOMAL_S2_1	PROSITE	1.065E-2	1.000E0	3.144E-2	2.139E-1	1	2	RPSA
Domain	PS00963	RIBOSOMAL_S2_2	PROSITE	1.065E-2	1.000E0	3.144E-2	2.139E-1	1	2	RPSA
Domain	IPR001912	Ribosomal_S4/S9_N	InterPro	1.065E-2	1.000E0	3.144E-2	2.139E-1	1	2	RPS9
Domain	IPR006379	HAD-SF_hydro_IIB	InterPro	1.065E-2	1.000E0	3.144E-2	2.139E-1	1	2	PMM1
